timestamp,open,high,low,close,volume
2022-07-29 14:00:00,7104.2,7108.0,7075.0,7100.0,0
2022-07-29 14:30:00,7100.0,7105.0,7078.0,7089.6,0
2022-07-29 15:00:00,7089.6,7090.0,7087.0,7087.0,0
2022-08-01 09:30:00,7070.2,7086.2,7004.4,7083.6,0
2022-08-01 10:00:00,7084.6,7099.0,7052.2,7093.2,0
2022-08-01 10:30:00,7093.2,7124.2,7074.2,7116.6,0
2022-08-01 11:00:00,7116.4,7119.0,7084.4,7111.4,0
2022-08-01 11:30:00,7112.6,7113.0,7108.2,7110.2,0
2022-08-01 13:00:00,7109.6,7112.6,7081.6,7107.6,0
2022-08-01 13:30:00,7105.6,7126.4,7090.0,7118.8,0
2022-08-01 14:00:00,7119.6,7130.8,7109.2,7124.4,0
2022-08-01 14:30:00,7125.2,7141.0,7118.0,7133.6,0
2022-08-01 15:00:00,7134.6,7136.6,7133.8,7136.6,0
2022-08-02 09:30:00,7070.0,7070.0,6879.2,7004.2,0
2022-08-02 10:00:00,7001.6,7029.0,6947.2,6953.4,0
2022-08-02 10:30:00,6950.8,6951.8,6820.4,6882.2,0
2022-08-02 11:00:00,6883.0,6905.6,6825.0,6857.6,0
2022-08-02 11:30:00,6857.4,6872.2,6857.4,6863.6,0
2022-08-02 13:00:00,6864.2,6931.0,6853.4,6915.0,0
2022-08-02 13:30:00,6912.4,6962.2,6898.0,6961.2,0
2022-08-02 14:00:00,6961.2,7027.8,6961.0,6993.6,0
2022-08-02 14:30:00,6994.4,7018.4,6918.8,6938.4,0
2022-08-02 15:00:00,6938.4,6949.0,6937.8,6948.2,0
2022-08-03 09:30:00,6990.0,7062.0,6990.0,7015.4,0
2022-08-03 10:00:00,7015.4,7053.6,6999.8,7028.0,0
2022-08-03 10:30:00,7029.4,7035.6,6984.0,6988.2,0
2022-08-03 11:00:00,6988.8,7024.0,6977.4,7002.0,0
2022-08-03 11:30:00,7003.6,7008.6,7001.6,7006.0,0
2022-08-03 13:00:00,7009.0,7028.8,6987.4,7014.0,0
2022-08-03 13:30:00,7014.2,7034.0,6983.0,6988.8,0
2022-08-03 14:00:00,6989.0,6991.6,6923.6,6939.0,0
2022-08-03 14:30:00,6939.2,6939.4,6861.0,6884.2,0
2022-08-03 15:00:00,6884.0,6888.2,6882.8,6882.8,0
2022-08-04 09:30:00,6933.0,6942.0,6874.6,6889.4,0
2022-08-04 10:00:00,6889.4,6939.0,6879.8,6912.4,0
2022-08-04 10:30:00,6911.4,6930.0,6888.4,6908.8,0
2022-08-04 11:00:00,6909.0,6913.4,6844.8,6848.8,0
2022-08-04 11:30:00,6849.4,6853.8,6847.0,6847.2,0
2022-08-04 13:00:00,6849.0,6849.0,6779.2,6811.0,0
2022-08-04 13:30:00,6811.0,6855.2,6796.8,6828.2,0
2022-08-04 14:00:00,6829.4,6882.4,6827.2,6864.2,0
2022-08-04 14:30:00,6865.0,6904.0,6846.4,6899.8,0
2022-08-04 15:00:00,6899.6,6900.6,6890.8,6890.8,0
2022-08-05 09:30:00,6903.4,6966.8,6903.4,6955.4,0
2022-08-05 10:00:00,6954.8,6957.4,6925.6,6926.6,0
2022-08-05 10:30:00,6926.0,6954.8,6923.6,6942.0,0
2022-08-05 11:00:00,6942.8,6974.0,6918.0,6972.4,0
2022-08-05 11:30:00,6972.4,6981.6,6969.0,6981.4,0
2022-08-05 13:00:00,6981.2,6986.0,6934.8,6943.2,0
2022-08-05 13:30:00,6942.8,7008.0,6934.0,7006.8,0
2022-08-05 14:00:00,7006.8,7054.2,7004.2,7048.0,0
2022-08-05 14:30:00,7050.0,7080.8,7046.2,7074.0,0
2022-08-05 15:00:00,7074.0,7080.0,7073.0,7080.0,0
2022-08-08 09:30:00,7060.0,7083.4,7039.6,7081.6,0
2022-08-08 10:00:00,7079.0,7106.2,7060.0,7104.4,0
2022-08-08 10:30:00,7106.4,7117.8,7090.0,7114.4,0
2022-08-08 11:00:00,7114.0,7127.0,7092.2,7119.0,0
2022-08-08 11:30:00,7117.0,7119.8,7115.0,7118.0,0
2022-08-08 13:00:00,7118.4,7124.0,7105.4,7110.0,0
2022-08-08 13:30:00,7109.8,7114.6,7088.0,7112.0,0
2022-08-08 14:00:00,7111.4,7139.0,7102.8,7136.4,0
2022-08-08 14:30:00,7137.8,7145.0,7128.4,7130.4,0
2022-08-08 15:00:00,7131.0,7133.4,7130.0,7132.2,0
2022-08-09 09:30:00,7120.0,7134.2,7084.6,7111.2,0
2022-08-09 10:00:00,7111.6,7147.4,7111.6,7140.6,0
2022-08-09 10:30:00,7140.4,7142.0,7107.0,7134.6,0
2022-08-09 11:00:00,7132.4,7155.0,7118.6,7147.2,0
2022-08-09 11:30:00,7147.0,7147.0,7142.8,7143.0,0
2022-08-09 13:00:00,7145.6,7146.0,7128.2,7143.2,0
2022-08-09 13:30:00,7142.0,7145.0,7124.8,7134.8,0
2022-08-09 14:00:00,7133.0,7161.8,7132.8,7154.4,0
2022-08-09 14:30:00,7154.6,7164.8,7144.0,7157.2,0
2022-08-09 15:00:00,7158.2,7161.6,7157.4,7160.6,0
2022-08-10 09:30:00,7138.0,7187.4,7132.0,7183.8,0
2022-08-10 10:00:00,7184.6,7200.2,7156.8,7168.0,0
2022-08-10 10:30:00,7167.0,7186.0,7148.4,7179.0,0
2022-08-10 11:00:00,7176.4,7194.8,7161.2,7183.4,0
2022-08-10 11:30:00,7184.0,7184.2,7178.0,7182.4,0
2022-08-10 13:00:00,7180.6,7183.2,7162.4,7178.0,0
2022-08-10 13:30:00,7178.2,7187.4,7167.6,7169.4,0
2022-08-10 14:00:00,7169.4,7174.0,7130.6,7164.0,0
2022-08-10 14:30:00,7162.6,7176.0,7145.6,7173.0,0
2022-08-10 15:00:00,7173.2,7175.8,7168.2,7168.4,0
2022-08-11 09:30:00,7201.4,7225.0,7194.0,7216.2,0
2022-08-11 10:00:00,7216.2,7225.8,7180.0,7204.2,0
2022-08-11 10:30:00,7205.4,7248.6,7200.2,7242.2,0
2022-08-11 11:00:00,7242.8,7268.2,7242.8,7260.4,0
2022-08-11 11:30:00,7260.4,7263.2,7256.2,7263.2,0
2022-08-11 13:00:00,7263.6,7275.4,7240.0,7259.6,0
2022-08-11 13:30:00,7261.2,7266.8,7245.0,7265.0,0
2022-08-11 14:00:00,7265.8,7286.2,7264.8,7283.0,0
2022-08-11 14:30:00,7281.6,7286.8,7272.0,7283.0,0
2022-08-11 15:00:00,7283.0,7284.8,7280.4,7284.8,0
2022-08-12 09:30:00,7275.0,7305.2,7270.0,7290.6,0
2022-08-12 10:00:00,7290.6,7299.2,7279.0,7281.0,0
2022-08-12 10:30:00,7280.0,7294.6,7272.6,7287.4,0
2022-08-12 11:00:00,7287.2,7287.2,7250.2,7257.0,0
2022-08-12 11:30:00,7256.6,7258.0,7252.2,7254.0,0
2022-08-12 13:00:00,7254.8,7261.0,7230.0,7248.2,0
2022-08-12 13:30:00,7248.2,7249.6,7227.0,7234.4,0
2022-08-12 14:00:00,7233.8,7256.0,7228.6,7234.2,0
2022-08-12 14:30:00,7234.4,7238.4,7206.4,7220.8,0
2022-08-12 15:00:00,7220.6,7223.8,7220.0,7222.4,0
2022-08-15 09:30:00,7210.0,7276.8,7208.0,7266.6,0
2022-08-15 10:00:00,7267.0,7279.0,7239.0,7256.6,0
2022-08-15 10:30:00,7257.8,7276.6,7240.6,7260.0,0
2022-08-15 11:00:00,7259.0,7277.8,7251.6,7272.0,0
2022-08-15 11:30:00,7272.0,7274.8,7268.2,7272.2,0
2022-08-15 13:00:00,7272.2,7287.0,7260.8,7285.4,0
2022-08-15 13:30:00,7285.2,7297.4,7276.2,7283.6,0
2022-08-15 14:00:00,7283.4,7290.0,7253.0,7261.6,0
2022-08-15 14:30:00,7261.8,7268.0,7250.4,7265.6,0
2022-08-15 15:00:00,7265.6,7266.6,7263.8,7266.0,0
2022-08-16 09:30:00,7275.0,7319.6,7259.6,7314.6,0
2022-08-16 10:00:00,7314.6,7361.4,7305.0,7337.0,0
2022-08-16 10:30:00,7336.6,7353.4,7323.6,7346.6,0
2022-08-16 11:00:00,7347.4,7348.0,7305.6,7315.8,0
2022-08-16 11:30:00,7316.2,7317.8,7315.6,7315.6,0
2022-08-16 13:00:00,7315.6,7328.2,7284.0,7291.2,0
2022-08-16 13:30:00,7293.2,7315.2,7274.8,7310.8,0
2022-08-16 14:00:00,7310.6,7326.6,7301.2,7304.0,0
2022-08-16 14:30:00,7304.0,7311.6,7285.0,7308.6,0
2022-08-16 15:00:00,7308.6,7312.0,7308.0,7311.0,0
2022-08-17 09:30:00,7267.6,7283.0,7245.0,7249.2,0
2022-08-17 10:00:00,7249.2,7252.8,7223.2,7226.2,0
2022-08-17 10:30:00,7226.0,7260.6,7213.8,7253.0,0
2022-08-17 11:00:00,7251.4,7287.0,7244.6,7276.0,0
2022-08-17 11:30:00,7276.2,7276.2,7269.2,7273.4,0
2022-08-17 13:00:00,7274.8,7296.6,7247.6,7248.2,0
2022-08-17 13:30:00,7247.6,7283.0,7241.8,7282.0,0
2022-08-17 14:00:00,7282.0,7293.0,7267.0,7287.8,0
2022-08-17 14:30:00,7286.2,7286.4,7261.8,7279.2,0
2022-08-17 15:00:00,7278.8,7280.0,7278.2,7278.2,0
2022-08-18 09:30:00,7263.4,7285.6,7253.2,7282.8,0
2022-08-18 10:00:00,7283.0,7285.4,7260.6,7269.6,0
2022-08-18 10:30:00,7270.8,7290.0,7256.8,7288.4,0
2022-08-18 11:00:00,7288.2,7294.0,7270.0,7287.8,0
2022-08-18 11:30:00,7287.8,7290.0,7286.4,7289.0,0
2022-08-18 13:00:00,7289.4,7294.4,7276.2,7281.4,0
2022-08-18 13:30:00,7281.4,7303.0,7280.6,7294.6,0
2022-08-18 14:00:00,7294.6,7324.6,7284.4,7308.0,0
2022-08-18 14:30:00,7308.4,7316.6,7299.4,7311.4,0
2022-08-18 15:00:00,7313.0,7316.6,7310.0,7316.6,0
2022-08-19 09:30:00,7319.0,7337.0,7294.0,7298.4,0
2022-08-19 10:00:00,7298.2,7298.6,7238.0,7246.4,0
2022-08-19 10:30:00,7246.4,7265.0,7227.0,7265.0,0
2022-08-19 11:00:00,7264.2,7271.8,7231.2,7268.2,0
2022-08-19 11:30:00,7268.2,7273.0,7263.4,7266.0,0
2022-08-19 13:00:00,7265.0,7271.8,7226.0,7234.4,0
2022-08-19 13:30:00,7235.6,7248.8,7220.2,7227.4,0
2022-08-19 14:00:00,7227.4,7227.4,7197.6,7218.2,0
2022-08-19 14:30:00,7218.2,7222.8,7183.2,7185.0,0
2022-08-19 15:00:00,7184.2,7187.0,7183.6,7186.4,0
2022-08-22 09:30:00,7179.8,7182.2,7119.4,7173.2,0
2022-08-22 10:00:00,7173.8,7208.4,7170.2,7200.4,0
2022-08-22 10:30:00,7200.6,7223.0,7189.6,7219.2,0
2022-08-22 11:00:00,7219.2,7238.6,7198.8,7236.6,0
2022-08-22 11:30:00,7236.6,7236.8,7227.4,7230.8,0
2022-08-22 13:00:00,7228.2,7235.8,7213.0,7230.8,0
2022-08-22 13:30:00,7231.0,7240.8,7201.8,7225.4,0
2022-08-22 14:00:00,7225.8,7248.0,7221.0,7247.8,0
2022-08-22 14:30:00,7248.0,7252.8,7230.8,7232.2,0
2022-08-22 15:00:00,7232.4,7234.4,7230.2,7232.4,0
2022-08-23 09:30:00,7224.0,7256.0,7220.4,7253.2,0
2022-08-23 10:00:00,7253.2,7259.4,7228.0,7228.0,0
2022-08-23 10:30:00,7228.4,7232.6,7214.0,7222.0,0
2022-08-23 11:00:00,7219.6,7251.8,7208.8,7251.6,0
2022-08-23 11:30:00,7251.6,7252.4,7245.4,7246.6,0
2022-08-23 13:00:00,7246.0,7251.4,7224.2,7230.4,0
2022-08-23 13:30:00,7229.6,7234.6,7216.2,7232.4,0
2022-08-23 14:00:00,7232.4,7245.0,7225.2,7240.6,0
2022-08-23 14:30:00,7240.6,7257.8,7223.6,7256.4,0
2022-08-23 15:00:00,7256.8,7257.4,7253.6,7253.6,0
2022-08-24 09:30:00,7263.0,7273.0,7183.2,7184.0,0
2022-08-24 10:00:00,7183.8,7190.0,7095.8,7119.0,0
2022-08-24 10:30:00,7119.6,7122.0,7042.4,7063.0,0
2022-08-24 11:00:00,7063.0,7081.4,6998.2,7000.8,0
2022-08-24 11:30:00,7000.8,7001.4,6998.0,6998.0,0
2022-08-24 13:00:00,7002.0,7022.0,6990.0,7022.0,0
2022-08-24 13:30:00,7022.0,7035.0,7003.0,7007.8,0
2022-08-24 14:00:00,7007.8,7017.0,6959.8,6959.8,0
2022-08-24 14:30:00,6959.8,7003.2,6951.6,6969.2,0
2022-08-24 15:00:00,6970.0,6971.0,6968.2,6969.8,0
2022-08-25 09:30:00,6995.0,6999.0,6941.6,6958.8,0
2022-08-25 10:00:00,6958.4,6967.2,6886.0,6934.0,0
2022-08-25 10:30:00,6935.2,6957.0,6892.8,6933.0,0
2022-08-25 11:00:00,6933.4,6949.0,6911.6,6941.2,0
2022-08-25 11:30:00,6941.6,6942.2,6938.0,6938.8,0
2022-08-25 13:00:00,6940.0,6952.0,6902.8,6907.0,0
2022-08-25 13:30:00,6905.4,6919.2,6873.0,6879.6,0
2022-08-25 14:00:00,6880.8,6912.6,6865.0,6912.6,0
2022-08-25 14:30:00,6911.8,6950.4,6899.8,6943.0,0
2022-08-25 15:00:00,6943.0,6944.6,6940.4,6940.4,0
2022-08-26 09:30:00,6968.6,7029.0,6951.0,7022.8,0
2022-08-26 10:00:00,7021.8,7032.0,6985.2,7003.4,0
2022-08-26 10:30:00,7004.8,7027.0,7001.2,7005.0,0
2022-08-26 11:00:00,7004.8,7011.2,6960.0,6960.4,0
2022-08-26 11:30:00,6960.4,6966.0,6960.4,6964.2,0
2022-08-26 13:00:00,6965.4,6975.6,6942.2,6963.0,0
2022-08-26 13:30:00,6963.0,6963.0,6931.0,6941.4,0
2022-08-26 14:00:00,6941.0,6951.6,6895.0,6897.2,0
2022-08-26 14:30:00,6897.2,6920.0,6886.4,6913.4,0
2022-08-26 15:00:00,6913.4,6913.8,6911.0,6911.6,0
2022-08-29 09:30:00,6810.0,6939.0,6807.6,6925.2,0
2022-08-29 10:00:00,6924.4,6948.4,6909.8,6910.2,0
2022-08-29 10:30:00,6910.8,6935.0,6905.0,6928.6,0
2022-08-29 11:00:00,6928.8,6979.0,6923.0,6963.0,0
2022-08-29 11:30:00,6964.0,6964.0,6957.8,6958.6,0
2022-08-29 13:00:00,6958.0,6967.8,6925.2,6954.0,0
2022-08-29 13:30:00,6954.0,6971.6,6947.6,6964.4,0
2022-08-29 14:00:00,6964.8,6969.8,6937.0,6948.2,0
2022-08-29 14:30:00,6947.8,6964.8,6942.0,6952.4,0
2022-08-29 15:00:00,6952.6,6952.6,6948.6,6950.0,0
2022-08-30 09:30:00,6954.2,6965.0,6914.2,6952.0,0
2022-08-30 10:00:00,6951.8,6961.6,6924.0,6944.8,0
2022-08-30 10:30:00,6946.0,6963.2,6904.2,6909.6,0
2022-08-30 11:00:00,6909.4,6932.2,6887.2,6907.6,0
2022-08-30 11:30:00,6908.8,6915.8,6907.2,6911.0,0
2022-08-30 13:00:00,6912.8,6925.4,6893.6,6898.8,0
2022-08-30 13:30:00,6898.8,6923.0,6895.4,6906.6,0
2022-08-30 14:00:00,6906.6,6953.4,6906.2,6936.0,0
2022-08-30 14:30:00,6934.2,6940.0,6920.0,6934.6,0
2022-08-30 15:00:00,6934.8,6941.0,6933.4,6941.0,0
2022-08-31 09:30:00,6918.4,6931.8,6814.4,6831.0,0
2022-08-31 10:00:00,6831.0,6831.0,6751.8,6773.8,0
2022-08-31 10:30:00,6773.0,6800.4,6758.0,6764.0,0
2022-08-31 11:00:00,6765.8,6787.0,6727.0,6740.8,0
2022-08-31 11:30:00,6740.8,6742.0,6734.4,6742.0,0
2022-08-31 13:00:00,6743.0,6832.0,6738.8,6817.4,0
2022-08-31 13:30:00,6817.4,6845.0,6773.8,6785.4,0
2022-08-31 14:00:00,6782.4,6796.2,6738.2,6738.2,0
2022-08-31 14:30:00,6738.8,6738.8,6699.0,6712.8,0
2022-08-31 15:00:00,6712.8,6712.8,6710.2,6710.2,0
2022-09-01 09:30:00,6720.0,6787.2,6713.0,6764.6,0
2022-09-01 10:00:00,6764.8,6770.8,6717.6,6720.4,0
2022-09-01 10:30:00,6720.6,6747.6,6680.4,6747.2,0
2022-09-01 11:00:00,6747.6,6752.0,6726.0,6737.0,0
2022-09-01 11:30:00,6737.2,6740.0,6730.0,6730.8,0
2022-09-01 13:00:00,6725.0,6735.8,6703.6,6725.2,0
2022-09-01 13:30:00,6725.0,6731.6,6695.0,6711.0,0
2022-09-01 14:00:00,6711.0,6723.0,6682.4,6682.8,0
2022-09-01 14:30:00,6682.8,6684.8,6650.6,6681.0,0
2022-09-01 15:00:00,6681.8,6684.6,6680.6,6682.6,0
2022-09-02 09:30:00,6706.4,6717.8,6669.8,6712.4,0
2022-09-02 10:00:00,6713.6,6766.0,6704.6,6751.0,0
2022-09-02 10:30:00,6750.4,6755.6,6723.4,6749.2,0
2022-09-02 11:00:00,6748.0,6773.4,6740.0,6770.0,0
2022-09-02 11:30:00,6771.2,6772.0,6765.0,6769.4,0
2022-09-02 13:00:00,6769.0,6772.4,6727.6,6738.2,0
2022-09-02 13:30:00,6738.8,6738.8,6705.2,6722.4,0
2022-09-02 14:00:00,6722.6,6735.4,6702.0,6715.0,0
2022-09-02 14:30:00,6714.4,6743.6,6709.8,6731.2,0
2022-09-02 15:00:00,6732.0,6734.4,6730.2,6730.2,0
2022-09-05 09:30:00,6726.4,6807.0,6693.0,6805.0,0
2022-09-05 10:00:00,6805.6,6810.8,6758.8,6763.2,0
2022-09-05 10:30:00,6763.0,6774.8,6719.6,6721.0,0
2022-09-05 11:00:00,6719.0,6765.0,6714.6,6736.0,0
2022-09-05 11:30:00,6733.8,6735.6,6729.6,6734.8,0
2022-09-05 13:00:00,6735.0,6743.2,6720.0,6725.4,0
2022-09-05 13:30:00,6724.2,6743.0,6720.6,6725.2,0
2022-09-05 14:00:00,6725.0,6746.8,6710.2,6736.8,0
2022-09-05 14:30:00,6736.8,6757.6,6734.8,6750.2,0
2022-09-05 15:00:00,6750.2,6750.8,6747.2,6747.2,0
2022-09-06 09:30:00,6770.0,6817.2,6738.0,6787.6,0
2022-09-06 10:00:00,6785.8,6795.0,6754.0,6780.8,0
2022-09-06 10:30:00,6781.6,6844.0,6760.2,6844.0,0
2022-09-06 11:00:00,6843.2,6876.0,6832.4,6863.0,0
2022-09-06 11:30:00,6863.8,6863.8,6855.0,6856.4,0
2022-09-06 13:00:00,6857.6,6874.6,6854.6,6861.4,0
2022-09-06 13:30:00,6862.6,6867.0,6846.4,6852.2,0
2022-09-06 14:00:00,6851.8,6862.6,6837.2,6856.0,0
2022-09-06 14:30:00,6856.2,6885.0,6851.2,6879.2,0
2022-09-06 15:00:00,6878.4,6882.8,6878.2,6879.8,0
2022-09-07 09:30:00,6851.0,6916.2,6851.0,6908.6,0
2022-09-07 10:00:00,6909.2,6936.8,6903.2,6931.6,0
2022-09-07 10:30:00,6931.4,6954.0,6925.2,6939.0,0
2022-09-07 11:00:00,6940.4,6941.6,6902.0,6914.2,0
2022-09-07 11:30:00,6913.6,6914.4,6907.0,6912.8,0
2022-09-07 13:00:00,6913.0,6934.2,6904.8,6922.0,0
2022-09-07 13:30:00,6922.0,6927.6,6893.0,6909.8,0
2022-09-07 14:00:00,6908.8,6922.2,6899.8,6921.2,0
2022-09-07 14:30:00,6921.6,6928.8,6913.2,6917.4,0
2022-09-07 15:00:00,6917.2,6921.6,6916.8,6920.2,0
2022-09-08 09:30:00,6921.4,6944.4,6895.4,6913.4,0
2022-09-08 10:00:00,6913.2,6928.6,6887.4,6914.2,0
2022-09-08 10:30:00,6915.6,6918.0,6881.2,6881.6,0
2022-09-08 11:00:00,6881.2,6902.6,6879.2,6882.4,0
2022-09-08 11:30:00,6882.0,6883.6,6880.2,6880.2,0
2022-09-08 13:00:00,6880.4,6897.8,6872.0,6891.8,0
2022-09-08 13:30:00,6892.0,6904.8,6876.2,6881.0,0
2022-09-08 14:00:00,6881.0,6888.0,6873.4,6876.8,0
2022-09-08 14:30:00,6876.8,6885.0,6864.0,6874.8,0
2022-09-08 15:00:00,6874.8,6875.2,6872.6,6874.4,0
2022-09-09 09:30:00,6893.0,6897.0,6836.6,6846.6,0
2022-09-09 10:00:00,6845.8,6862.0,6836.6,6844.6,0
2022-09-09 10:30:00,6844.6,6906.8,6844.6,6889.6,0
2022-09-09 11:00:00,6890.4,6909.8,6883.0,6898.6,0
2022-09-09 11:30:00,6898.6,6899.8,6896.0,6896.0,0
2022-09-09 13:00:00,6897.6,6912.0,6892.8,6900.4,0
2022-09-09 13:30:00,6900.4,6912.0,6892.2,6909.8,0
2022-09-09 14:00:00,6909.6,6913.6,6898.2,6908.2,0
2022-09-09 14:30:00,6908.2,6918.8,6907.0,6912.0,0
2022-09-09 15:00:00,6912.0,6914.4,6911.8,6913.0,0
2022-09-13 09:30:00,6935.2,6957.6,6900.6,6905.6,0
2022-09-13 10:00:00,6904.0,6915.0,6874.4,6887.2,0
2022-09-13 10:30:00,6887.0,6908.2,6872.0,6903.6,0
2022-09-13 11:00:00,6904.4,6917.4,6893.4,6893.4,0
2022-09-13 11:30:00,6893.4,6895.0,6892.6,6894.6,0
2022-09-13 13:00:00,6895.0,6910.4,6887.2,6905.0,0
2022-09-13 13:30:00,6906.6,6909.6,6886.2,6892.2,0
2022-09-13 14:00:00,6893.6,6903.0,6879.2,6881.2,0
2022-09-13 14:30:00,6881.2,6896.6,6874.8,6892.2,0
2022-09-13 15:00:00,6892.6,6893.6,6891.2,6891.4,0
2022-09-14 09:30:00,6810.0,6850.8,6792.8,6811.4,0
2022-09-14 10:00:00,6811.2,6845.4,6810.2,6836.2,0
2022-09-14 10:30:00,6836.4,6849.2,6821.8,6824.8,0
2022-09-14 11:00:00,6823.8,6832.8,6801.2,6802.2,0
2022-09-14 11:30:00,6801.2,6802.0,6798.0,6800.8,0
2022-09-14 13:00:00,6800.6,6807.0,6784.8,6800.2,0
2022-09-14 13:30:00,6800.0,6820.4,6792.0,6814.8,0
2022-09-14 14:00:00,6815.2,6837.0,6810.4,6825.8,0
2022-09-14 14:30:00,6825.8,6827.0,6814.6,6822.2,0
2022-09-14 15:00:00,6822.2,6826.0,6821.0,6826.0,0
2022-09-15 09:30:00,6855.4,6859.8,6761.4,6775.4,0
2022-09-15 10:00:00,6776.0,6777.8,6687.0,6703.4,0
2022-09-15 10:30:00,6703.4,6709.8,6662.2,6665.8,0
2022-09-15 11:00:00,6665.4,6669.6,6616.4,6627.6,0
2022-09-15 11:30:00,6626.8,6626.8,6623.6,6624.4,0
2022-09-15 13:00:00,6624.8,6624.8,6596.0,6604.0,0
2022-09-15 13:30:00,6604.6,6604.6,6548.4,6555.0,0
2022-09-15 14:00:00,6555.0,6585.0,6526.0,6566.4,0
2022-09-15 14:30:00,6567.4,6610.8,6567.4,6597.6,0
2022-09-15 15:00:00,6598.0,6599.4,6596.2,6596.4,0
2022-09-16 09:30:00,6500.0,6548.0,6480.4,6518.4,0
2022-09-16 10:00:00,6519.0,6557.8,6518.0,6524.8,0
2022-09-16 10:30:00,6525.4,6536.2,6491.4,6491.6,0
2022-09-16 11:00:00,6493.2,6526.6,6491.4,6511.8,0
2022-09-16 11:30:00,6512.6,6515.8,6508.4,6508.4,0
2022-09-16 13:00:00,6508.2,6518.4,6427.4,6447.4,0
2022-09-16 13:30:00,6447.0,6464.0,6435.2,6436.6,0
2022-09-16 14:00:00,6435.6,6436.2,6371.6,6396.6,0
2022-09-16 14:30:00,6396.4,6414.8,6369.2,6385.0,0
2022-09-16 15:00:00,6384.6,6386.6,6383.2,6383.2,0
2022-09-19 09:30:00,6373.0,6427.8,6359.2,6396.0,0
2022-09-19 10:00:00,6395.6,6408.6,6306.0,6307.8,0
2022-09-19 10:30:00,6306.4,6363.8,6304.2,6347.2,0
2022-09-19 11:00:00,6348.0,6357.8,6307.0,6322.0,0
2022-09-19 11:30:00,6321.4,6323.8,6316.8,6318.0,0
2022-09-19 13:00:00,6319.6,6328.2,6287.6,6289.4,0
2022-09-19 13:30:00,6288.2,6314.4,6264.4,6279.4,0
2022-09-19 14:00:00,6279.0,6328.0,6258.2,6320.2,0
2022-09-19 14:30:00,6322.0,6322.0,6287.6,6302.8,0
